repo_id,id_contribuidor,data
27344,42580729,11-09-2018
27344,42650160,04-04-2018
27344,43222698,06-11-2018
27344,44284631,15-06-2018
27344,45136554,31-07-2018
27344,48828285,16-01-2019
28204,271,14-04-2015
28204,1898,06-01-2015
28204,3351,31-10-2016
28204,4948,01-08-2014
28204,7292,02-02-2017
28204,7579,27-07-2016
28204,9138,06-02-2013
28204,9364,06-02-2013
28204,12532,10-06-2013
28204,14451,21-05-2014
28204,15289,24-02-2013
28204,15378,07-10-2016
28204,16290,01-02-2013
28204,16502,04-08-2015
28204,17666,23-04-2013
28204,21532,11-09-2014
28204,22152,08-11-2013
28204,22590,05-12-2013
28204,23441,15-11-2015
28204,26289,11-10-2016
28204,27627,28-05-2014
28204,27649,17-08-2013
28204,29833,07-02-2013
28204,30740,17-08-2013
28204,33455,23-02-2013
28204,34396,15-02-2014
28204,36784,25-02-2013
28204,36819,11-05-2013
28204,38349,19-03-2014
28204,38973,02-02-2013
28204,41578,18-01-2015
28204,42984,28-05-2017
28204,48092,15-05-2013
28204,51900,10-03-2013
28204,52416,14-04-2015
28204,54945,10-06-2013
28204,57623,12-08-2014
28204,59538,04-09-2014
28204,61410,26-03-2016
28204,62763,14-10-2013
28204,64408,16-11-2013
28204,65253,26-05-2014
28204,65558,08-07-2013
28204,66170,23-04-2013
28204,67540,17-05-2013
28204,70534,07-11-2013
28204,71018,16-05-2014
28204,73809,19-02-2013
28204,74418,22-02-2013
28204,75864,09-10-2013
28204,76692,05-02-2013
28204,77229,10-03-2015
28204,80909,22-01-2014
28204,85545,09-03-2016
28204,86807,17-06-2015
28204,87582,01-02-2013
28204,87760,30-03-2018
28204,88764,07-04-2016
28204,91386,22-11-2013
28204,92123,23-10-2013
28204,95103,23-03-2016
28204,98181,05-06-2014
28204,101283,29-09-2014
28204,102114,09-02-2013
28204,104512,16-02-2013
28204,104826,25-11-2014
28204,105052,05-02-2013
28204,105602,14-05-2014
28204,107157,05-02-2013
28204,110771,08-07-2014
28204,113957,15-02-2013
28204,115562,19-08-2018
28204,121056,07-04-2013
28204,121355,05-02-2013
28204,124494,31-12-2014
28204,128131,04-01-2016
28204,131155,05-02-2013
28204,131362,13-09-2015
28204,131893,14-01-2016
28204,132328,03-04-2013
28204,132819,09-10-2013
28204,136629,06-01-2016
28204,136706,03-12-2014
28204,138460,22-01-2014
28204,142432,06-02-2013
28204,145591,17-02-2013
28204,147044,09-04-2013
28204,147278,14-11-2013
28204,147658,30-07-2014
28204,148100,25-08-2015
28204,148346,08-06-2014
28204,150369,13-02-2014
28204,153205,30-10-2013
28204,153403,05-02-2013
28204,153723,18-01-2014
28204,163017,09-06-2013
28204,163042,02-04-2013
28204,164090,17-11-2014
28204,171757,23-04-2013
28204,180964,05-09-2017
28204,182612,31-03-2013
28204,194648,10-07-2013
28204,196799,30-03-2013
28204,200761,12-10-2015
28204,200801,10-10-2018
28204,202001,25-08-2015
28204,207213,07-12-2015
28204,211625,06-02-2015
28204,212797,21-01-2014
28204,223310,15-09-2015
28204,226438,25-08-2015
28204,238826,26-11-2013
28204,248270,15-03-2014
28204,251005,21-12-2014
28204,252609,02-04-2014
28204,270295,26-03-2013
28204,270829,30-10-2013
28204,281355,07-01-2015
28204,283234,27-03-2014
28204,286360,29-11-2013
28204,292507,09-05-2018
28204,299800,06-12-2014
28204,306253,30-07-2014
28204,306313,25-08-2015
28204,307142,04-02-2019
28204,308161,20-04-2014
28204,335228,10-10-2016
28204,338585,20-04-2018
28204,353410,01-02-2019
28204,365529,06-02-2013
28204,366505,26-05-2013
28204,372681,24-06-2014
28204,381661,21-03-2013
28204,383053,22-12-2014
28204,392099,19-01-2015
28204,396566,10-09-2016
28204,401701,08-07-2013
28204,404021,27-11-2013
28204,405016,15-07-2015
28204,406589,19-07-2015
28204,421635,11-07-2013
28204,427894,15-03-2013
28204,432542,09-09-2016
28204,433678,09-02-2013
28204,443518,27-03-2013
28204,448942,14-01-2014
28204,453430,24-12-2013
28204,461420,18-11-2014
28204,471443,07-09-2013
28204,481054,11-11-2016
28204,487240,14-01-2014
28204,494218,14-11-2015
28204,495891,08-05-2013
28204,496822,16-08-2013
28204,502021,23-04-2013
28204,506788,08-03-2014
28204,510495,07-07-2013
28204,510513,12-09-2014
28204,527422,20-02-2013
28204,555380,04-10-2014
28204,580886,21-01-2016
28204,586971,13-02-2014
28204,595913,21-03-2015
28204,620598,02-03-2013
28204,641292,08-04-2013
28204,644609,03-07-2014
28204,646863,26-11-2014
28204,659339,01-11-2018
28204,676493,25-08-2015
28204,713350,10-01-2019
28204,721693,20-10-2016
28204,754609,18-02-2013
28204,754611,05-07-2013
28204,785324,14-12-2013
28204,789013,12-09-2014
28204,796246,16-01-2014
28204,798919,13-01-2014
28204,809760,23-02-2013
28204,820086,17-12-2013
28204,829943,18-01-2016
28204,833498,07-07-2018
28204,835221,31-07-2017
28204,843857,29-05-2019
28204,869011,27-03-2015
28204,926562,17-02-2013
28204,931872,28-12-2015
28204,933007,06-02-2015
28204,954928,15-11-2013
28204,959314,03-04-2013
28204,968318,18-11-2015
28204,969260,21-10-2014
28204,992456,25-07-2014
28204,992471,01-09-2015
28204,1006409,22-03-2019
28204,1007211,06-03-2014
28204,1041587,26-12-2015
28204,1044203,05-06-2015
28204,1075477,06-02-2015
28204,1098961,08-02-2013
28204,1100553,09-01-2016
28204,1118736,11-04-2015
28204,1118940,25-03-2017
28204,1125327,09-11-2013
28204,1127986,23-03-2015
28204,1162038,25-04-2017
28204,1186915,06-07-2013
28204,1190083,02-03-2017
28204,1207639,09-04-2013
28204,1212002,28-01-2014
28204,1212865,27-02-2014
28204,1238003,18-07-2017
28204,1273778,29-11-2013
28204,1301586,08-02-2017
28204,1313251,01-04-2013
28204,1323935,04-12-2015
28204,1347130,21-11-2013
28204,1409051,03-07-2015
28204,1427458,01-04-2014
28204,1434755,05-02-2013
28204,1441308,13-06-2013
28204,1470771,23-05-2014
28204,1487370,12-03-2014
28204,1491788,31-07-2016
28204,1501514,28-05-2013
28204,1516494,05-02-2013
28204,1561575,10-03-2016
28204,1647842,17-10-2016
28204,1734680,18-07-2013
28204,1748586,01-11-2013
28204,1750021,30-09-2016
28204,1823856,10-05-2013
28204,1843004,15-06-2018
28204,1844434,21-12-2015
28204,1849330,07-09-2016
28204,1878041,09-03-2015
28204,1901943,27-01-2018
28204,1920622,25-12-2015
28204,1968598,16-01-2019
28204,1990076,28-02-2015
28204,2005614,24-10-2013
28204,2018929,04-12-2014
28204,2037453,01-02-2016
28204,2063107,13-06-2013
28204,2084143,27-07-2013
28204,2108377,24-01-2015
28204,2116588,18-12-2013
28204,2144807,31-12-2015
28204,2161575,22-04-2015
28204,2210497,24-12-2013
28204,2253792,11-09-2014
28204,2275231,21-03-2015
28204,2293152,24-09-2015
28204,2393710,27-07-2018
28204,2443032,16-09-2017
28204,2473172,27-01-2014
28204,2651628,28-09-2017
28204,2670847,07-07-2014
28204,2688761,30-10-2015
28204,2759243,01-01-2014
28204,2802299,24-10-2013
28204,2820280,07-07-2015
28204,2872165,31-03-2016
28204,2872481,07-11-2013
28204,2891645,17-11-2013
28204,2923772,03-06-2015
28204,2979050,23-11-2013
28204,3000249,26-11-2014
28204,3003221,27-12-2015
28204,3026690,24-12-2013
28204,3088120,22-12-2014
28204,3104301,11-03-2015
28204,3146301,25-06-2017
28204,3185678,11-01-2017
28204,3190514,21-10-2015
28204,3238807,07-03-2016
28204,3239395,18-01-2014
28204,3245860,02-05-2019
28204,3275614,20-06-2015
28204,3328620,20-01-2015
28204,3365139,15-02-2014
28204,3547625,01-06-2016
28204,3655542,03-03-2016
28204,3678419,18-04-2016
28204,3719327,18-03-2019
28204,3856366,30-10-2015
28204,3957164,29-07-2015
28204,3957611,07-12-2014
28204,3978263,04-10-2015
28204,4024711,23-04-2016
28204,4071463,24-05-2018
28204,4228794,09-11-2016
28204,4244757,25-12-2015
28204,4266481,03-06-2015
28204,4388511,24-02-2016
28204,4453212,28-08-2016
28204,4464865,08-07-2014
28204,4475413,29-08-2015
28204,4570768,31-12-2014
28204,4692717,25-08-2015
28204,4749923,13-11-2017
28204,4999341,23-02-2019
28204,5589501,11-01-2017
28204,5620062,20-04-2018
28204,5636467,12-10-2016
28204,5645357,14-03-2016
28204,6239203,19-12-2015
28204,6264354,04-01-2015
28204,6418227,15-06-2015
28204,6524756,03-04-2017
28204,6714851,27-11-2014
28204,6981262,30-03-2016
28204,7113807,24-07-2018
28204,7225193,25-04-2015
28204,7644735,07-02-2017
28204,8157535,06-03-2017
28204,8212026,29-07-2015
28204,8670599,16-01-2016
28204,9045756,20-08-2015
28204,9217304,02-10-2016
28204,9221763,08-09-2016
28204,10129946,26-10-2015
28204,10182013,18-02-2016
28204,10453471,18-11-2015
28204,10516168,14-11-2015
28204,10526829,14-02-2018
28204,10527883,24-03-2017
28204,10547348,06-11-2016
28204,10691238,02-03-2017
28204,10732959,22-01-2017
28204,10889115,05-10-2016
28204,10899317,18-12-2015
28204,11083867,08-02-2017
28204,11792739,18-01-2017
28204,11858859,04-06-2018
28204,12029661,04-07-2016
28204,12539352,26-04-2016
28204,12707569,24-09-2016
28204,13169547,11-03-2017
28204,13403684,25-05-2016
28204,21237193,22-09-2016
28204,31974716,11-03-2017
28204,32357679,26-04-2019
28204,32689419,22-10-2017
28204,33319987,29-05-2018
28204,35922988,13-05-2017
28204,40246815,24-01-2018
28204,41244173,23-01-2019
28204,42231747,31-01-2019
28437,2665,21-06-2017
28437,7176,24-10-2015
28437,7222,22-02-2013
28437,9340,28-07-2018
28437,10480,26-04-2015
28437,12275,23-04-2012
28437,15272,26-05-2016
28437,21479,14-09-2015
28437,32465,07-11-2012
28437,49983,22-07-2016
28437,51895,14-11-2012
28437,58184,18-12-2017
28437,71520,13-05-2018
28437,72474,02-06-2016
28437,73897,27-04-2012
28437,75978,07-08-2014
28437,79565,04-02-2014
28437,103447,25-02-2013
28437,119896,09-02-2017
28437,123337,01-10-2015
28437,147328,21-10-2015
28437,163119,26-04-2013
28437,210221,13-02-2018
28437,280456,08-01-2017
28437,317706,29-05-2016
28437,327394,20-11-2012
28437,337068,17-01-2018
28437,361497,21-04-2012
28437,361935,17-05-2018
28437,427731,17-11-2015
28437,438490,16-01-2014
28437,438493,09-01-2014
28437,659013,05-08-2016
28437,866173,17-06-2013
28437,976840,09-03-2018
28437,1014755,20-11-2012
28437,1079755,07-03-2014
28437,1264278,14-03-2019
28437,1285484,29-10-2013
28437,1412521,11-05-2016
28437,1531524,17-10-2013
28437,1681928,25-03-2018
28437,1759958,11-02-2015
28437,1889538,09-05-2013
28437,2013782,14-07-2016
28437,2066767,06-06-2013
28437,2472286,28-11-2016
28437,2552803,13-09-2013
28437,2810917,05-04-2016
28437,2963037,29-03-2016
28437,3191424,17-02-2018
28437,3421662,10-01-2017
28437,3592556,29-05-2016
28437,3628469,26-02-2015
28437,4039303,16-04-2019
28437,4250232,13-06-2016
28437,5063920,28-06-2018
28437,5636467,03-06-2016
28437,6161177,18-11-2014
28437,6479670,17-07-2018
28437,6582420,08-02-2015
28437,6583878,06-02-2015
28437,6716630,13-02-2018
28437,7519935,26-08-2017
28437,7663717,29-09-2015
28437,8091849,29-04-2017
28437,8124427,14-12-2015
28437,8349120,09-08-2016
28437,8735385,11-05-2016
28437,9374694,14-01-2019
28437,11052896,03-03-2018
28437,11284098,11-05-2016
28437,11772780,01-11-2018
28437,11877377,02-03-2016
28437,12033465,02-12-2018
28437,12668112,14-05-2016
28437,12782455,15-01-2019
28437,31603825,14-09-2017
28437,33926192,25-06-2018
28437,37621966,15-01-2019
28437,37970649,12-11-2018
28437,38875798,18-10-2017
28437,40425662,21-03-2019
28437,43381764,13-03-2019
28437,43855902,18-08-2018
28437,50007996,11-03-2019
28473,304,12-01-2015
28473,6706,25-06-2014
28473,8906,31-07-2017
28473,9009,30-06-2014
28473,14986,08-02-2019
28473,26210,18-07-2018
28473,31352,26-06-2014
28473,44643,05-05-2016
28473,50605,21-04-2013
28473,54694,24-06-2014
28473,56642,03-12-2014
28473,60229,22-07-2014
28473,68771,12-08-2017
28473,88066,17-04-2012
28473,101454,26-03-2013
28473,110417,04-02-2017
28473,121688,17-04-2013
28473,154319,02-12-2014
28473,154990,13-07-2016
28473,175086,23-07-2014
28473,177653,06-10-2014
28473,193750,25-06-2014
28473,210006,06-01-2016
28473,211683,18-03-2015
28473,229449,13-04-2012
28473,230654,22-09-2014
28473,241655,21-05-2019
28473,242005,13-07-2013
28473,270144,20-11-2013
28473,290843,22-03-2015
28473,312990,19-08-2016
28473,325494,26-06-2014
28473,366751,16-09-2017
28473,366906,23-07-2014
28473,432251,29-03-2013
28473,487196,31-07-2014
28473,529995,22-10-2017
28473,560019,18-04-2013
28473,563522,19-04-2013
28473,575552,10-08-2014
28473,648278,21-02-2014
28473,710415,27-11-2013
28473,761292,25-06-2014
28473,795595,30-07-2018
28473,799662,15-10-2014
28473,809781,24-06-2014
28473,889267,21-08-2018
28473,900437,30-04-2019
28473,934487,24-06-2014
28473,1034705,31-01-2017
28473,1200789,04-07-2014
28473,1231644,24-06-2018
28473,1296141,15-04-2013
28473,1298817,26-06-2014
28473,1321104,28-08-2015
28473,1403858,08-07-2015
28473,1444393,26-06-2014
28473,1498493,23-06-2014
28473,1514129,26-06-2018
28473,1538410,06-02-2015
28473,1671234,06-12-2017
28473,1684432,17-08-2017
28473,1754783,25-06-2014
28473,1776979,11-07-2014
28473,2019880,15-08-2018
28473,2088683,06-09-2015
28473,2158221,08-03-2017
28473,2280992,17-12-2016
28473,2438038,17-05-2016
28473,2475948,05-12-2017
28473,2648116,25-06-2014
28473,2668895,28-06-2014
28473,2812116,07-12-2014
28473,2821063,10-01-2016
28473,3120477,11-12-2014
28473,3553584,01-01-2019
28473,3671480,16-02-2019
28473,3756371,22-09-2014
28473,3795871,23-06-2014
28473,4927853,05-10-2014
28473,5564424,19-02-2018
28473,5760725,21-10-2014
28473,5769399,24-09-2015
28473,6241986,15-01-2018
28473,7119651,11-04-2015
28473,7122601,11-04-2015
28473,7668740,05-03-2018
28473,8005097,17-06-2018
28473,8420516,19-08-2015
28473,9560840,24-09-2015
28473,10411407,05-11-2015
28473,10649326,12-12-2015
28473,13470101,03-10-2016
28473,28933439,08-08-2018
28473,30697819,28-11-2018
28473,32050126,30-08-2017
28473,33534374,07-09-2017
28473,33841011,09-07-2018
28473,33997305,12-02-2017
28473,36434612,01-12-2017
28473,38208546,06-12-2017
28473,41025335,05-11-2018
28473,41741078,24-06-2018
28473,42568699,26-06-2018
28473,50535904,18-05-2019
28473,50535905,06-04-2019
28630,777,20-06-2014
28630,826,03-04-2013
28630,2721,15-10-2014
28630,4073,17-04-2014
28630,6235,11-03-2014
28630,10394,21-07-2014
28630,10404,24-07-2012
28630,10432,14-11-2013
28630,12399,03-07-2014
28630,18780,08-04-2014
28630,25227,04-12-2013
28630,26534,21-08-2014
28630,29644,20-09-2014
28630,34873,04-03-2014
28630,83714,03-09-2013
28630,94857,21-04-2013
28630,100153,02-05-2014
28630,108071,22-11-2013
28630,110179,23-01-2013
28630,119656,06-02-2014
28630,131022,16-01-2014
28630,131024,12-12-2013
28630,136528,14-10-2013
28630,138458,05-03-2014
28630,142719,12-10-2013
28630,147594,12-10-2013
28630,147595,08-02-2013
28630,147600,12-10-2013
28630,147601,23-01-2013
28630,160059,23-01-2013
28630,195834,23-09-2014
28630,198660,25-09-2014
28630,227204,11-07-2014
28630,248301,20-06-2013
28630,279803,21-05-2014
28630,286190,16-07-2014
28630,299705,24-09-2014
28630,302129,10-07-2014
28630,302708,24-05-2014
28630,320926,14-12-2013
28630,321997,18-03-2013
28630,372637,18-06-2014
28630,569360,21-11-2013
28630,707537,15-02-2013
28630,760890,25-03-2013
28630,972079,11-07-2014
28630,1015940,14-03-2013
28630,1063724,06-03-2014
28630,1364298,30-09-2014
28630,1435378,23-02-2014
28630,1463942,29-05-2014
28630,1578990,05-01-2014
28630,1632836,02-03-2014
28630,1684399,20-08-2014
28630,1742999,25-06-2013
28630,1770104,26-07-2014
28630,1788018,11-07-2014
28630,1790331,10-04-2013
28630,1882984,19-06-2013
28630,2172473,25-07-2014
28630,2200688,26-11-2013
28630,2218625,05-03-2014
28630,2230234,19-06-2014
28630,2441206,14-02-2014
28630,2615023,01-07-2014
28630,3010341,03-07-2014
28630,3015460,30-11-2013
28630,3021130,10-12-2013
28630,3285455,14-01-2014
28630,3336113,06-02-2014
28630,3416539,01-07-2014
28630,3573542,13-03-2014
28630,3605516,08-04-2014
28630,3605524,20-03-2014
28630,3605636,19-03-2014
28630,3677836,24-04-2014
28630,4012998,24-05-2014
28630,4019349,09-07-2014
28630,4271364,13-07-2014
28630,4462149,06-07-2014
28630,4631527,17-07-2014
28630,4916412,18-08-2014
28630,5068507,15-09-2014
28630,5068513,02-09-2014
28630,5068514,02-09-2014
29057,5964,06-09-2012
29057,10015,03-11-2011
29057,12668,03-12-2011
29057,41736,12-04-2012
29057,53315,02-01-2013
29057,61548,17-07-2013
29057,77797,09-02-2012
29057,89653,10-09-2010
29057,107562,30-08-2014
29057,110518,01-11-2013
29057,121730,09-10-2013
29057,157006,15-10-2013
29057,217528,08-02-2011
29057,221885,23-03-2014
29057,246985,01-11-2011
29057,256333,04-09-2010
29057,258886,20-03-2014
29057,299334,23-11-2013
29057,323293,25-03-2013
29057,356390,22-07-2013
29057,373061,03-02-2012
29057,373062,08-02-2012
29057,405910,05-04-2011
29057,431947,09-11-2011
29057,433678,14-09-2012
29057,499729,26-06-2014
29057,511305,31-01-2013
29057,698765,16-09-2014
29057,737241,25-10-2012
29057,837650,26-09-2012
29057,912194,05-04-2014
29057,923135,01-10-2013
29057,1088729,03-08-2014
29057,1089456,22-01-2013
29057,1118505,13-02-2013
29057,1185758,06-12-2012
29057,1224966,08-04-2013
29057,1245688,15-12-2012
29057,1318514,17-03-2015
29057,1421520,12-10-2014
29057,1461755,05-01-2014
29057,1917015,10-07-2014
29057,2017280,28-07-2013
29057,2589730,20-03-2014
29057,3091746,03-02-2014
29057,3178497,04-02-2014
29057,3376052,11-02-2014
29057,3387827,17-02-2014
29057,3387828,16-02-2014
29057,3415171,12-02-2014
29057,3788452,22-04-2015
29057,3836923,03-04-2015
29057,4471959,16-07-2014
29057,4488106,02-07-2014
29057,4620595,19-07-2014
29057,4877175,02-01-2015
29057,6222570,05-03-2015
29057,6562462,04-01-2015
29253,4683,19-10-2014
29253,7047,20-10-2014
29253,7097,16-05-2019
29253,9557,12-07-2013
29253,9558,04-06-2012
29253,10404,02-07-2012
29253,10433,31-05-2018
29253,11835,05-03-2018
29253,11836,05-09-2012
29253,21531,04-12-2012
29253,21849,22-01-2013
29253,22922,19-06-2014
29253,23693,30-08-2014
29253,23695,03-02-2013
29253,24397,22-07-2012
29253,26514,20-03-2013
29253,26519,05-06-2012
29253,26527,02-05-2013
29253,26528,06-03-2014
29253,26531,23-10-2012
29253,26677,02-12-2014
29253,26692,23-05-2014
29253,26764,19-08-2012
29253,29833,16-10-2013
29253,30200,05-07-2012
29253,30226,20-02-2014
29253,30239,22-04-2017
29253,30241,13-08-2012
29253,31521,09-02-2016
29253,38601,05-11-2015
29253,41608,23-05-2014
29253,41934,22-03-2013
29253,49593,03-09-2013
29253,54133,21-03-2013
29253,55404,28-06-2018
29253,61858,20-02-2015
29253,61888,16-08-2014
29253,71016,27-04-2013
29253,73126,09-02-2018
29253,75248,11-02-2013
29253,76830,12-01-2019
29253,83261,14-09-2018
29253,83714,21-08-2012
29253,87548,06-05-2016
29253,91218,14-10-2016
29253,108478,20-07-2012
29253,119103,08-07-2015
29253,120375,14-05-2018
29253,122894,31-03-2018
29253,128953,02-11-2015
29253,136906,02-05-2018
29253,137179,14-02-2014
29253,137324,06-03-2017
29253,138458,02-04-2019
29253,139753,04-01-2019
29253,147599,11-02-2014
29253,149942,27-02-2014
29253,157639,28-09-2014
29253,165271,05-05-2014
29253,198660,09-05-2016
29253,261669,09-03-2018
29253,267699,16-04-2019
29253,278764,12-02-2013
29253,279299,28-12-2017
29253,286190,03-02-2013
29253,323707,01-02-2016
29253,353585,26-01-2016
29253,387218,01-10-2013
29253,413330,10-08-2013
29253,422824,18-05-2018
29253,443922,05-10-2013
29253,463827,23-11-2018
29253,481824,16-02-2015
29253,482503,01-08-2012
29253,511088,18-07-2014
29253,511873,15-06-2013
29253,557342,31-03-2018
29253,557636,07-06-2016
29253,561241,20-02-2015
29253,625994,13-06-2018
29253,663641,28-04-2016
29253,669993,01-07-2013
29253,674307,20-05-2014
29253,685215,21-02-2018
29253,689363,26-08-2015
29253,725676,07-05-2013
29253,736379,05-06-2013
29253,742274,23-03-2017
29253,748070,16-08-2018
29253,765893,20-03-2018
29253,771699,11-05-2018
29253,802190,12-11-2016
29253,812849,20-01-2018
29253,835221,01-05-2019
29253,904670,18-07-2014
29253,972278,20-03-2013
29253,1004794,11-11-2016
29253,1041822,14-11-2018
29253,1057340,18-11-2015
29253,1057772,21-03-2019
29253,1086903,24-01-2013
29253,1101103,09-04-2019
29253,1126318,03-09-2017
29253,1126324,01-09-2015
29253,1169855,17-07-2016
29253,1183485,05-11-2014
29253,1232856,07-06-2018
29253,1393070,23-04-2018
29253,1434197,17-06-2015
29253,1490185,15-03-2013
29253,1542942,20-12-2018
29253,1549738,25-07-2013
29253,1631074,17-02-2017
29253,1663006,26-10-2015
29253,1663476,14-08-2013
29253,1682144,18-07-2014
29253,1880005,01-04-2015
29253,1903552,14-09-2015
29253,2011053,24-01-2016
29253,2058923,23-11-2017
29253,2067290,06-10-2018
29253,2159769,20-01-2017
29253,2305864,29-03-2016
29253,2323848,23-10-2018
29253,2420357,25-01-2019
29253,2541849,02-11-2018
29253,2615386,27-05-2019
29253,2825841,20-10-2014
29253,2876048,23-11-2018
29253,2977761,24-12-2017
29253,3154388,08-10-2018
29253,3190831,03-04-2019
29253,3317972,25-05-2017
29253,3340189,02-05-2018
29253,3372765,10-02-2014
29253,3386980,28-10-2018
29253,3397707,05-10-2016
29253,3407961,30-01-2016
29253,3598383,19-07-2018
29253,3782032,06-03-2017
29253,3839704,05-01-2016
29253,3989135,20-05-2014
29253,3997139,19-05-2014
29253,4223955,06-06-2014
29253,4284942,26-09-2018
29253,4293835,16-06-2014
29253,4397383,27-02-2018
29253,4914336,15-08-2014
29253,5033368,08-01-2019
29253,5105969,26-03-2015
29253,5636467,09-03-2016
29253,5643488,12-04-2018
29253,5780498,31-07-2017
29253,6216855,04-12-2018
29253,6312224,29-11-2018
29253,6389583,06-11-2016
29253,6445246,06-04-2019
29253,6609659,08-07-2015
29253,7018456,23-04-2018
29253,7235925,07-12-2018
29253,7272066,21-05-2016
29253,7283010,11-04-2017
29253,7313395,18-02-2019
29253,7719484,13-09-2016
29253,7793240,01-08-2018
29253,7834026,03-12-2015
29253,7892365,27-09-2018
29253,7922399,22-09-2017
29253,8166216,06-12-2018
29253,8403589,19-10-2017
29253,8532305,03-05-2019
29253,8546914,30-06-2016
29253,8547431,03-03-2019
29253,8572402,12-10-2018
29253,9183003,10-12-2018
29253,9235562,06-05-2018
29253,9358230,20-12-2016
29253,9520237,26-08-2018
29253,10049751,09-03-2018
29253,10477412,17-05-2017
29253,10701761,07-07-2017
29253,10912377,30-05-2019
29253,11265826,23-01-2016
29253,12177762,22-08-2016
29253,12426206,04-02-2019
29253,12684382,21-06-2018
29253,13642381,11-04-2019
29253,18480509,08-01-2019
29253,31837222,03-12-2016
29253,32287646,07-05-2019
29253,32485366,28-09-2018
29253,35229933,08-01-2019
29253,36027796,03-11-2017
29253,38538724,30-01-2019
29253,39093062,17-04-2018
29253,40985967,30-01-2018
29253,41357147,14-03-2018
29253,41611726,21-08-2018
29253,42956713,24-05-2018
29253,43325374,26-02-2019
29253,43774804,22-05-2018
29253,44684121,02-04-2019
29253,44917513,19-07-2018
29253,44996644,01-05-2019
29253,45022519,21-11-2018
29253,45917861,06-01-2019
29253,48632073,07-01-2019
29253,50180202,23-03-2019
29253,51102935,30-05-2019
29253,51107831,03-05-2019
30590,19425,15-05-2019
30590,24047,22-03-2012
30590,47082,11-09-2012
30590,62126,01-02-2013
30590,72669,05-11-2015
30590,75018,03-04-2012
30590,77610,22-03-2012
30590,131558,03-01-2015
30590,226943,05-11-2015
30590,251052,06-04-2012
30590,360900,05-11-2015
30590,526586,22-09-2014
30590,925534,21-12-2016
30590,1127862,20-06-2015
30590,4694078,04-10-2015
30590,5917711,11-03-2016
30590,7273796,24-04-2015
30590,32679735,29-11-2016
30590,34706914,15-05-2019
35902,16137,04-12-2012
35902,17447,24-08-2018
35902,18054,03-02-2013
35902,20000,27-08-2013
35902,20418,13-09-2013
35902,21784,20-06-2012
35902,22890,22-01-2019
35902,28178,12-06-2015
35902,28250,02-10-2014
35902,29614,22-02-2013
35902,29662,20-07-2013
35902,36640,21-03-2019
35902,37394,24-10-2012
35902,39112,22-08-2016
35902,50026,20-06-2012
35902,60707,04-02-2015
35902,61768,06-08-2014
35902,64126,10-10-2012
35902,71138,11-01-2013
35902,75127,16-10-2013
35902,81569,22-06-2012
35902,82254,22-04-2015
35902,85353,10-12-2012
35902,100119,04-09-2013
35902,100787,31-05-2012
35902,101283,24-09-2018
35902,103857,09-02-2016
35902,106922,06-01-2018
35902,109243,19-10-2016
35902,114830,16-01-2015
35902,117509,28-03-2018
35902,123337,22-11-2016
35902,123586,03-07-2014
35902,137860,10-04-2012
35902,138583,05-09-2016
35902,138584,23-10-2013
35902,143896,18-12-2013
35902,146905,27-04-2013
35902,165932,28-11-2014
35902,187468,18-01-2014
35902,187998,19-09-2014
35902,191454,05-02-2013
35902,201958,01-06-2015
35902,230817,04-08-2015
35902,279303,15-08-2016
35902,281303,10-04-2012
35902,288181,10-12-2014
35902,308366,14-04-2012
35902,327614,03-02-2013
35902,352275,16-05-2013
35902,372667,02-02-2013
35902,376214,24-09-2012
35902,394861,11-08-2012
35902,395748,06-01-2016
35902,407623,22-06-2012
35902,407626,20-06-2012
35902,425391,06-08-2016
35902,427572,16-10-2012
35902,433678,23-01-2014
35902,437971,07-07-2014
35902,529995,11-10-2017
35902,555677,17-10-2012
35902,559345,29-05-2014
35902,667173,04-02-2013
35902,695559,10-10-2012
35902,729321,24-07-2017
35902,809539,19-09-2014
35902,821375,23-10-2013
35902,825518,20-02-2013
35902,945455,16-08-2013
35902,973374,15-08-2013
35902,1395421,23-06-2014
35902,1411984,04-07-2016
35902,1478292,10-02-2014
35902,1504027,11-04-2016
35902,1530924,13-04-2012
35902,1657099,27-02-2013
35902,1776979,30-03-2015
35902,1994963,11-10-2013
35902,2340682,15-01-2016
35902,2968672,13-03-2016
35902,2976589,10-04-2015
35902,3160517,29-05-2015
35902,3765126,14-08-2014
35902,3800423,06-11-2015
35902,4113390,26-03-2015
35902,4300956,27-06-2014
35902,4301475,21-04-2017
35902,5074199,21-04-2017
35902,5841251,26-10-2014
35902,7110315,19-09-2016
35902,7467332,22-10-2016
35902,8566517,21-04-2017
35902,8742242,18-07-2017
35902,9060573,03-08-2016
35902,11001776,27-04-2016
35902,40007131,19-05-2018
36924,2276,23-08-2012
36924,3126,01-05-2017
36924,11942,25-04-2015
36924,15950,18-11-2016
36924,18373,11-10-2015
36924,25242,10-02-2014
36924,33649,31-07-2013
36924,36819,11-10-2012
36924,37135,11-07-2012
36924,49232,09-01-2014
36924,59608,18-02-2017
36924,61219,01-02-2015
36924,61700,17-02-2013
36924,62668,10-01-2015
36924,68464,02-01-2014
36924,71573,29-12-2013
36924,73055,30-05-2012
36924,73114,27-05-2012
36924,73133,17-07-2012
36924,78945,08-10-2014
36924,81770,01-01-2014
36924,85145,28-01-2015
36924,105061,28-09-2013
36924,116676,27-05-2017
